rgn_id,sciname,iucn_sid,year,eval_yr,category
1,Cetorhinus maximus,4292,2018,2009,VU
1,Chelonia mydas,4615,2018,2004,EN
1,Dermochelys coriacea,6494,2018,2013,VU
1,Dermochelys coriacea,46967807,2018,2013,CR
1,Engraulis ringens,183775,2018,2010,LC
1,Galeocerdo cuvier,39378,2018,2009,NT
1,Isurus oxyrinchus,39341,2018,2009,VU
1,Isurus oxyrinchus,161751,2018,2009,NT
1,Isurus paucus,60225,2018,2006,VU
1,Lepidochelys olivacea,11534,2018,2008,VU
1,Megachasma pelagios,39338,2018,2015,LC
1,Megaptera novaeangliae,13006,2018,2018,LC
1,Prionace glauca,39381,2018,2009,NT
1,Rhincodon typus,19488,2018,2016,EN
1,Steno bredanensis,20738,2018,2012,LC
1,Alopias vulpinus,39339,2017,2009,VU
1,Balaenoptera borealis,2475,2017,2008,EN
1,Balaenoptera musculus,2477,2017,2008,EN
1,Balaenoptera physalus,2478,2017,2013,EN
1,Carcharodon carcharias,3855,2017,2009,VU
1,Caretta caretta,3897,2017,2015,VU
1,Caretta caretta,84156809,2017,2015,CR
1,Cetorhinus maximus,4292,2017,2009,VU
1,Chelonia mydas,4615,2017,2004,EN
1,Dermochelys coriacea,6494,2017,2013,VU
1,Dermochelys coriacea,46967807,2017,2013,CR
1,Engraulis ringens,183775,2017,2010,LC
1,Galeocerdo cuvier,39378,2017,2009,NT
1,Isurus oxyrinchus,39341,2017,2009,VU
1,Isurus oxyrinchus,161751,2017,2009,NT
1,Isurus paucus,60225,2017,2006,VU
1,Lepidochelys olivacea,11534,2017,2008,VU
1,Megachasma pelagios,39338,2017,2015,LC
1,Megaptera novaeangliae,13006,2017,2008,LC
1,Prionace glauca,39381,2017,2009,NT
1,Rhincodon typus,19488,2017,2016,EN
1,Steno bredanensis,20738,2017,2012,LC
1,Alopias vulpinus,39339,2016,2009,VU
1,Balaenoptera borealis,2475,2016,2008,EN
1,Balaenoptera musculus,2477,2016,2008,EN
1,Balaenoptera physalus,2478,2016,2013,EN
1,Carcharodon carcharias,3855,2016,2009,VU
1,Caretta caretta,3897,2016,2015,VU
1,Caretta caretta,84156809,2016,2015,CR
1,Cetorhinus maximus,4292,2016,2009,VU
1,Chelonia mydas,4615,2016,2004,EN
1,Dermochelys coriacea,6494,2016,2013,VU
1,Dermochelys coriacea,46967807,2016,2013,CR
1,Engraulis ringens,183775,2016,2010,LC
1,Galeocerdo cuvier,39378,2016,2009,NT
1,Isurus oxyrinchus,39341,2016,2009,VU
1,Isurus oxyrinchus,161751,2016,2009,NT
1,Isurus paucus,60225,2016,2006,VU
1,Lepidochelys olivacea,11534,2016,2008,VU
1,Megachasma pelagios,39338,2016,2015,LC
1,Megaptera novaeangliae,13006,2016,2008,LC
1,Prionace glauca,39381,2016,2009,NT
1,Rhincodon typus,19488,2016,2016,EN
1,Steno bredanensis,20738,2016,2012,LC
1,Alopias vulpinus,39339,2015,2009,VU
1,Balaenoptera borealis,2475,2015,2008,EN
1,Balaenoptera musculus,2477,2015,2008,EN
1,Balaenoptera physalus,2478,2015,2013,EN
1,Carcharodon carcharias,3855,2015,2009,VU
1,Caretta caretta,3897,2015,2015,VU
1,Caretta caretta,84156809,2015,2015,CR
1,Cetorhinus maximus,4292,2015,2009,VU
1,Chelonia mydas,4615,2015,2004,EN
1,Dermochelys coriacea,6494,2015,2013,VU
1,Dermochelys coriacea,46967807,2015,2013,CR
1,Engraulis ringens,183775,2015,2010,LC
1,Galeocerdo cuvier,39378,2015,2009,NT
1,Isurus oxyrinchus,39341,2015,2009,VU
1,Isurus oxyrinchus,161751,2015,2009,NT
1,Isurus paucus,60225,2015,2006,VU
1,Lepidochelys olivacea,11534,2015,2008,VU
1,Megachasma pelagios,39338,2015,2015,LC
1,Megaptera novaeangliae,13006,2015,2008,LC
1,Prionace glauca,39381,2015,2009,NT
1,Rhincodon typus,19488,2015,2005,VU
1,Steno bredanensis,20738,2015,2012,LC
1,Alopias vulpinus,39339,2014,2009,VU
1,Balaenoptera borealis,2475,2014,2008,EN
1,Balaenoptera musculus,2477,2014,2008,EN
1,Balaenoptera physalus,2478,2014,2013,EN
1,Carcharodon carcharias,3855,2014,2009,VU
1,Caretta caretta,3897,2014,1996,EN
1,Caretta caretta,84156809,2014,NA,CR
1,Cetorhinus maximus,4292,2014,2009,VU
1,Chelonia mydas,4615,2014,2004,EN
1,Dermochelys coriacea,6494,2014,2013,VU
1,Dermochelys coriacea,46967807,2014,2013,CR
1,Engraulis ringens,183775,2014,2010,LC
1,Galeocerdo cuvier,39378,2014,2009,NT
1,Isurus oxyrinchus,39341,2014,2009,VU
1,Isurus oxyrinchus,161751,2014,2009,NT
1,Isurus paucus,60225,2014,2006,VU
1,Lepidochelys olivacea,11534,2014,2008,VU
1,Megachasma pelagios,39338,2014,NA,LC
1,Megaptera novaeangliae,13006,2014,2008,LC
1,Prionace glauca,39381,2014,2009,NT
1,Rhincodon typus,19488,2014,2005,VU
1,Steno bredanensis,20738,2014,2012,LC
1,Alopias vulpinus,39339,2013,2009,VU
1,Balaenoptera borealis,2475,2013,2008,EN
1,Balaenoptera musculus,2477,2013,2008,EN
1,Balaenoptera physalus,2478,2013,2013,EN
1,Carcharodon carcharias,3855,2013,2009,VU
1,Caretta caretta,3897,2013,1996,EN
1,Caretta caretta,84156809,2013,NA,CR
1,Cetorhinus maximus,4292,2013,2009,VU
1,Chelonia mydas,4615,2013,2004,EN
1,Dermochelys coriacea,6494,2013,2013,VU
1,Dermochelys coriacea,46967807,2013,2013,CR
1,Engraulis ringens,183775,2013,2010,LC
1,Galeocerdo cuvier,39378,2013,2009,NT
1,Isurus oxyrinchus,39341,2013,2009,VU
1,Isurus oxyrinchus,161751,2013,2009,NT
1,Isurus paucus,60225,2013,2006,VU
1,Lepidochelys olivacea,11534,2013,2008,VU
1,Megachasma pelagios,39338,2013,NA,LC
1,Megaptera novaeangliae,13006,2013,2008,LC
1,Prionace glauca,39381,2013,2009,NT
1,Rhincodon typus,19488,2013,2005,VU
1,Steno bredanensis,20738,2013,2012,LC
1,Alopias vulpinus,39339,2012,2009,VU
1,Balaenoptera borealis,2475,2012,2008,EN
1,Balaenoptera musculus,2477,2012,2008,EN
1,Balaenoptera physalus,2478,2012,2008,EN
1,Carcharodon carcharias,3855,2012,2009,VU
1,Caretta caretta,3897,2012,1996,EN
1,Caretta caretta,84156809,2012,NA,CR
1,Cetorhinus maximus,4292,2012,2009,VU
1,Chelonia mydas,4615,2012,2004,EN
1,Dermochelys coriacea,6494,2012,2000,CR
1,Dermochelys coriacea,46967807,2012,NA,CR
1,Engraulis ringens,183775,2012,2010,LC
1,Galeocerdo cuvier,39378,2012,2009,NT
1,Isurus oxyrinchus,39341,2012,2009,VU
1,Isurus oxyrinchus,161751,2012,2009,NT
1,Isurus paucus,60225,2012,2006,VU
1,Lepidochelys olivacea,11534,2012,2008,VU
1,Megachasma pelagios,39338,2012,NA,LC
1,Megaptera novaeangliae,13006,2012,2008,LC
1,Prionace glauca,39381,2012,2009,NT
1,Rhincodon typus,19488,2012,2005,VU
1,Steno bredanensis,20738,2012,2012,LC
1,Alopias vulpinus,39339,2011,2009,VU
1,Balaenoptera borealis,2475,2011,2008,EN
1,Balaenoptera musculus,2477,2011,2008,EN
1,Balaenoptera physalus,2478,2011,2008,EN
1,Carcharodon carcharias,3855,2011,2009,VU
1,Caretta caretta,3897,2011,1996,EN
1,Caretta caretta,84156809,2011,NA,CR
1,Cetorhinus maximus,4292,2011,2009,VU
1,Chelonia mydas,4615,2011,2004,EN
1,Dermochelys coriacea,6494,2011,2000,CR
1,Dermochelys coriacea,46967807,2011,NA,CR
1,Engraulis ringens,183775,2011,2010,LC
1,Galeocerdo cuvier,39378,2011,2009,NT
1,Isurus oxyrinchus,39341,2011,2009,VU
1,Isurus oxyrinchus,161751,2011,2009,NT
1,Isurus paucus,60225,2011,2006,VU
1,Lepidochelys olivacea,11534,2011,2008,VU
1,Megachasma pelagios,39338,2011,NA,LC
1,Megaptera novaeangliae,13006,2011,2008,LC
1,Prionace glauca,39381,2011,2009,NT
1,Rhincodon typus,19488,2011,2005,VU
1,Steno bredanensis,20738,2011,2008,LC
1,Alopias vulpinus,39339,2010,2009,VU
1,Balaenoptera borealis,2475,2010,2008,EN
1,Balaenoptera musculus,2477,2010,2008,EN
1,Balaenoptera physalus,2478,2010,2008,EN
1,Carcharodon carcharias,3855,2010,2009,VU
1,Caretta caretta,3897,2010,1996,EN
1,Caretta caretta,84156809,2010,NA,CR
1,Cetorhinus maximus,4292,2010,2009,VU
1,Chelonia mydas,4615,2010,2004,EN
1,Dermochelys coriacea,6494,2010,2000,CR
1,Dermochelys coriacea,46967807,2010,NA,CR
1,Engraulis ringens,183775,2010,2010,LC
1,Galeocerdo cuvier,39378,2010,2009,NT
1,Isurus oxyrinchus,39341,2010,2009,VU
1,Isurus oxyrinchus,161751,2010,2009,NT
1,Isurus paucus,60225,2010,2006,VU
1,Lepidochelys olivacea,11534,2010,2008,VU
1,Megachasma pelagios,39338,2010,NA,LC
1,Megaptera novaeangliae,13006,2010,2008,LC
1,Prionace glauca,39381,2010,2009,NT
1,Rhincodon typus,19488,2010,2005,VU
1,Steno bredanensis,20738,2010,2008,LC
1,Alopias vulpinus,39339,2009,2009,VU
1,Balaenoptera borealis,2475,2009,2008,EN
1,Balaenoptera musculus,2477,2009,2008,EN
1,Balaenoptera physalus,2478,2009,2008,EN
1,Carcharodon carcharias,3855,2009,2009,VU
1,Caretta caretta,3897,2009,1996,EN
1,Caretta caretta,84156809,2009,NA,CR
1,Cetorhinus maximus,4292,2009,2009,VU
1,Chelonia mydas,4615,2009,2004,EN
1,Dermochelys coriacea,6494,2009,2000,CR
1,Dermochelys coriacea,46967807,2009,NA,CR
1,Engraulis ringens,183775,2009,NA,LC
1,Galeocerdo cuvier,39378,2009,2009,NT
1,Isurus oxyrinchus,39341,2009,2009,VU
1,Isurus oxyrinchus,161751,2009,2009,NT
1,Isurus paucus,60225,2009,2006,VU
1,Lepidochelys olivacea,11534,2009,2008,VU
1,Megachasma pelagios,39338,2009,NA,LC
1,Megaptera novaeangliae,13006,2009,2008,LC
1,Prionace glauca,39381,2009,2009,NT
1,Rhincodon typus,19488,2009,2005,VU
1,Steno bredanensis,20738,2009,2008,LC
1,Alopias vulpinus,39339,2008,NA,VU
1,Balaenoptera borealis,2475,2008,2008,EN
1,Balaenoptera musculus,2477,2008,2008,EN
1,Balaenoptera physalus,2478,2008,2008,EN
1,Carcharodon carcharias,3855,2008,2000,VU
1,Caretta caretta,3897,2008,1996,EN
1,Caretta caretta,84156809,2008,NA,CR
1,Cetorhinus maximus,4292,2008,2000,VU
1,Chelonia mydas,4615,2008,2004,EN
1,Dermochelys coriacea,6494,2008,2000,CR
1,Dermochelys coriacea,46967807,2008,NA,CR
1,Engraulis ringens,183775,2008,NA,LC
1,Galeocerdo cuvier,39378,2008,2000,NT
1,Isurus oxyrinchus,39341,2008,2000,NT
1,Isurus oxyrinchus,161751,2008,NA,NT
1,Isurus paucus,60225,2008,2006,VU
1,Lepidochelys olivacea,11534,2008,2008,VU
1,Megachasma pelagios,39338,2008,NA,LC
1,Megaptera novaeangliae,13006,2008,2008,LC
1,Prionace glauca,39381,2008,2000,NT
1,Rhincodon typus,19488,2008,2005,VU
1,Steno bredanensis,20738,2008,2008,LC
1,Alopias vulpinus,39339,2007,NA,VU
1,Balaenoptera borealis,2475,2007,1996,EN
1,Balaenoptera musculus,2477,2007,1996,EN
1,Balaenoptera physalus,2478,2007,1996,EN
1,Carcharodon carcharias,3855,2007,2000,VU
1,Caretta caretta,3897,2007,1996,EN
1,Caretta caretta,84156809,2007,NA,CR
1,Cetorhinus maximus,4292,2007,2000,VU
1,Chelonia mydas,4615,2007,2004,EN
1,Dermochelys coriacea,6494,2007,2000,CR
1,Dermochelys coriacea,46967807,2007,NA,CR
1,Engraulis ringens,183775,2007,NA,LC
1,Galeocerdo cuvier,39378,2007,2000,NT
1,Isurus oxyrinchus,39341,2007,2000,NT
1,Isurus oxyrinchus,161751,2007,NA,NT
1,Isurus paucus,60225,2007,2006,VU
1,Lepidochelys olivacea,11534,2007,1996,EN
1,Megachasma pelagios,39338,2007,NA,LC
1,Megaptera novaeangliae,13006,2007,1996,VU
1,Prionace glauca,39381,2007,2000,NT
1,Rhincodon typus,19488,2007,2005,VU
1,Steno bredanensis,20738,2007,NA,LC
1,Alopias vulpinus,39339,2006,NA,VU
1,Balaenoptera borealis,2475,2006,1996,EN
1,Balaenoptera musculus,2477,2006,1996,EN
1,Balaenoptera physalus,2478,2006,1996,EN
1,Carcharodon carcharias,3855,2006,2000,VU
1,Caretta caretta,3897,2006,1996,EN
1,Caretta caretta,84156809,2006,NA,CR
1,Cetorhinus maximus,4292,2006,2000,VU
1,Chelonia mydas,4615,2006,2004,EN
1,Dermochelys coriacea,6494,2006,2000,CR
1,Dermochelys coriacea,46967807,2006,NA,CR
1,Engraulis ringens,183775,2006,NA,LC
1,Galeocerdo cuvier,39378,2006,2000,NT
1,Isurus oxyrinchus,39341,2006,2000,NT
1,Isurus oxyrinchus,161751,2006,NA,NT
1,Isurus paucus,60225,2006,2006,VU
1,Lepidochelys olivacea,11534,2006,1996,EN
1,Megachasma pelagios,39338,2006,NA,LC
1,Megaptera novaeangliae,13006,2006,1996,VU
1,Prionace glauca,39381,2006,2000,NT
1,Rhincodon typus,19488,2006,2005,VU
1,Steno bredanensis,20738,2006,NA,LC
1,Alopias vulpinus,39339,2005,NA,VU
1,Balaenoptera borealis,2475,2005,1996,EN
1,Balaenoptera musculus,2477,2005,1996,EN
1,Balaenoptera physalus,2478,2005,1996,EN
1,Carcharodon carcharias,3855,2005,2000,VU
1,Caretta caretta,3897,2005,1996,EN
1,Caretta caretta,84156809,2005,NA,CR
1,Cetorhinus maximus,4292,2005,2000,VU
1,Chelonia mydas,4615,2005,2004,EN
1,Dermochelys coriacea,6494,2005,2000,CR
1,Dermochelys coriacea,46967807,2005,NA,CR
1,Engraulis ringens,183775,2005,NA,LC
1,Galeocerdo cuvier,39378,2005,2000,NT
1,Isurus oxyrinchus,39341,2005,2000,NT
1,Isurus oxyrinchus,161751,2005,NA,NT
1,Isurus paucus,60225,2005,NA,VU
1,Lepidochelys olivacea,11534,2005,1996,EN
1,Megachasma pelagios,39338,2005,NA,LC
1,Megaptera novaeangliae,13006,2005,1996,VU
1,Prionace glauca,39381,2005,2000,NT
1,Rhincodon typus,19488,2005,2005,VU
1,Steno bredanensis,20738,2005,NA,LC
1,Alopias vulpinus,39339,2004,NA,VU
1,Balaenoptera borealis,2475,2004,1996,EN
1,Balaenoptera musculus,2477,2004,1996,EN
1,Balaenoptera physalus,2478,2004,1996,EN
1,Carcharodon carcharias,3855,2004,2000,VU
1,Caretta caretta,3897,2004,1996,EN
1,Caretta caretta,84156809,2004,NA,CR
1,Cetorhinus maximus,4292,2004,2000,VU
1,Chelonia mydas,4615,2004,2004,EN
1,Dermochelys coriacea,6494,2004,2000,CR
1,Dermochelys coriacea,46967807,2004,NA,CR
1,Engraulis ringens,183775,2004,NA,LC
1,Galeocerdo cuvier,39378,2004,2000,NT
1,Isurus oxyrinchus,39341,2004,2000,NT
1,Isurus oxyrinchus,161751,2004,NA,NT
1,Isurus paucus,60225,2004,NA,VU
1,Lepidochelys olivacea,11534,2004,1996,EN
1,Megachasma pelagios,39338,2004,NA,LC
1,Megaptera novaeangliae,13006,2004,1996,VU
1,Prionace glauca,39381,2004,2000,NT
1,Rhincodon typus,19488,2004,2000,VU
1,Steno bredanensis,20738,2004,NA,LC
1,Alopias vulpinus,39339,2003,NA,VU
1,Balaenoptera borealis,2475,2003,1996,EN
1,Balaenoptera musculus,2477,2003,1996,EN
1,Balaenoptera physalus,2478,2003,1996,EN
1,Carcharodon carcharias,3855,2003,2000,VU
1,Caretta caretta,3897,2003,1996,EN
1,Caretta caretta,84156809,2003,NA,CR
1,Cetorhinus maximus,4292,2003,2000,VU
1,Chelonia mydas,4615,2003,1996,EN
1,Dermochelys coriacea,6494,2003,2000,CR
1,Dermochelys coriacea,46967807,2003,NA,CR
1,Engraulis ringens,183775,2003,NA,LC
1,Galeocerdo cuvier,39378,2003,2000,NT
1,Isurus oxyrinchus,39341,2003,2000,NT
1,Isurus oxyrinchus,161751,2003,NA,NT
1,Isurus paucus,60225,2003,NA,VU
1,Lepidochelys olivacea,11534,2003,1996,EN
1,Megachasma pelagios,39338,2003,NA,LC
1,Megaptera novaeangliae,13006,2003,1996,VU
1,Prionace glauca,39381,2003,2000,NT
1,Rhincodon typus,19488,2003,2000,VU
1,Steno bredanensis,20738,2003,NA,LC
1,Alopias vulpinus,39339,2002,NA,VU
1,Balaenoptera borealis,2475,2002,1996,EN
1,Balaenoptera musculus,2477,2002,1996,EN
1,Balaenoptera physalus,2478,2002,1996,EN
1,Carcharodon carcharias,3855,2002,2000,VU
1,Caretta caretta,3897,2002,1996,EN
1,Caretta caretta,84156809,2002,NA,CR
1,Cetorhinus maximus,4292,2002,2000,VU
1,Chelonia mydas,4615,2002,1996,EN
1,Dermochelys coriacea,6494,2002,2000,CR
1,Dermochelys coriacea,46967807,2002,NA,CR
1,Engraulis ringens,183775,2002,NA,LC
1,Galeocerdo cuvier,39378,2002,2000,NT
1,Isurus oxyrinchus,39341,2002,2000,NT
1,Isurus oxyrinchus,161751,2002,NA,NT
1,Isurus paucus,60225,2002,NA,VU
1,Lepidochelys olivacea,11534,2002,1996,EN
1,Megachasma pelagios,39338,2002,NA,LC
1,Megaptera novaeangliae,13006,2002,1996,VU
1,Prionace glauca,39381,2002,2000,NT
1,Rhincodon typus,19488,2002,2000,VU
1,Steno bredanensis,20738,2002,NA,LC
1,Alopias vulpinus,39339,2001,NA,VU
1,Balaenoptera borealis,2475,2001,1996,EN
1,Balaenoptera musculus,2477,2001,1996,EN
1,Balaenoptera physalus,2478,2001,1996,EN
1,Carcharodon carcharias,3855,2001,2000,VU
1,Caretta caretta,3897,2001,1996,EN
1,Caretta caretta,84156809,2001,NA,CR
1,Cetorhinus maximus,4292,2001,2000,VU
1,Chelonia mydas,4615,2001,1996,EN
1,Dermochelys coriacea,6494,2001,2000,CR
1,Dermochelys coriacea,46967807,2001,NA,CR
1,Engraulis ringens,183775,2001,NA,LC
1,Galeocerdo cuvier,39378,2001,2000,NT
1,Isurus oxyrinchus,39341,2001,2000,NT
1,Isurus oxyrinchus,161751,2001,NA,NT
1,Isurus paucus,60225,2001,NA,VU
1,Lepidochelys olivacea,11534,2001,1996,EN
1,Megachasma pelagios,39338,2001,NA,LC
1,Megaptera novaeangliae,13006,2001,1996,VU
1,Prionace glauca,39381,2001,2000,NT
1,Rhincodon typus,19488,2001,2000,VU
1,Steno bredanensis,20738,2001,NA,LC
1,Alopias vulpinus,39339,2000,NA,VU
1,Balaenoptera borealis,2475,2000,1996,EN
1,Balaenoptera musculus,2477,2000,1996,EN
1,Balaenoptera physalus,2478,2000,1996,EN
1,Carcharodon carcharias,3855,2000,2000,VU
1,Caretta caretta,3897,2000,1996,EN
1,Caretta caretta,84156809,2000,NA,CR
1,Cetorhinus maximus,4292,2000,2000,VU
1,Chelonia mydas,4615,2000,1996,EN
1,Dermochelys coriacea,6494,2000,2000,CR
1,Dermochelys coriacea,46967807,2000,NA,CR
1,Engraulis ringens,183775,2000,NA,LC
1,Galeocerdo cuvier,39378,2000,2000,NT
1,Isurus oxyrinchus,39341,2000,2000,NT
1,Isurus oxyrinchus,161751,2000,NA,NT
1,Isurus paucus,60225,2000,NA,VU
1,Lepidochelys olivacea,11534,2000,1996,EN
1,Megachasma pelagios,39338,2000,NA,LC
1,Megaptera novaeangliae,13006,2000,1996,VU
1,Prionace glauca,39381,2000,2000,NT
1,Rhincodon typus,19488,2000,2000,VU
1,Steno bredanensis,20738,2000,NA,LC
1,Alopias vulpinus,39339,1999,NA,VU
1,Balaenoptera borealis,2475,1999,1996,EN
1,Balaenoptera musculus,2477,1999,1996,EN
1,Balaenoptera physalus,2478,1999,1996,EN
1,Carcharodon carcharias,3855,1999,1996,VU
1,Caretta caretta,3897,1999,1996,EN
1,Caretta caretta,84156809,1999,NA,CR
1,Cetorhinus maximus,4292,1999,1996,VU
1,Chelonia mydas,4615,1999,1996,EN
1,Dermochelys coriacea,6494,1999,1996,EN
1,Dermochelys coriacea,46967807,1999,NA,CR
1,Engraulis ringens,183775,1999,NA,LC
1,Galeocerdo cuvier,39378,1999,NA,NT
1,Isurus oxyrinchus,39341,1999,NA,NT
1,Isurus oxyrinchus,161751,1999,NA,NT
1,Isurus paucus,60225,1999,NA,VU
1,Lepidochelys olivacea,11534,1999,1996,EN
1,Megachasma pelagios,39338,1999,NA,LC
1,Megaptera novaeangliae,13006,1999,1996,VU
1,Prionace glauca,39381,1999,NA,NT
1,Rhincodon typus,19488,1999,NA,VU
1,Steno bredanensis,20738,1999,NA,LC
1,Alopias vulpinus,39339,1998,NA,VU
1,Balaenoptera borealis,2475,1998,1996,EN
1,Balaenoptera musculus,2477,1998,1996,EN
1,Balaenoptera physalus,2478,1998,1996,EN
1,Carcharodon carcharias,3855,1998,1996,VU
1,Caretta caretta,3897,1998,1996,EN
1,Caretta caretta,84156809,1998,NA,CR
1,Cetorhinus maximus,4292,1998,1996,VU
1,Chelonia mydas,4615,1998,1996,EN
1,Dermochelys coriacea,6494,1998,1996,EN
1,Dermochelys coriacea,46967807,1998,NA,CR
1,Engraulis ringens,183775,1998,NA,LC
1,Galeocerdo cuvier,39378,1998,NA,NT
1,Isurus oxyrinchus,39341,1998,NA,NT
1,Isurus oxyrinchus,161751,1998,NA,NT
1,Isurus paucus,60225,1998,NA,VU
1,Lepidochelys olivacea,11534,1998,1996,EN
1,Megachasma pelagios,39338,1998,NA,LC
1,Megaptera novaeangliae,13006,1998,1996,VU
1,Prionace glauca,39381,1998,NA,NT
1,Rhincodon typus,19488,1998,NA,VU
1,Steno bredanensis,20738,1998,NA,LC
1,Alopias vulpinus,39339,1997,NA,VU
1,Balaenoptera borealis,2475,1997,1996,EN
1,Balaenoptera musculus,2477,1997,1996,EN
1,Balaenoptera physalus,2478,1997,1996,EN
1,Carcharodon carcharias,3855,1997,1996,VU
1,Caretta caretta,3897,1997,1996,EN
1,Caretta caretta,84156809,1997,NA,CR
1,Cetorhinus maximus,4292,1997,1996,VU
1,Chelonia mydas,4615,1997,1996,EN
1,Dermochelys coriacea,6494,1997,1996,EN
1,Dermochelys coriacea,46967807,1997,NA,CR
1,Engraulis ringens,183775,1997,NA,LC
1,Galeocerdo cuvier,39378,1997,NA,NT
1,Isurus oxyrinchus,39341,1997,NA,NT
1,Isurus oxyrinchus,161751,1997,NA,NT
1,Isurus paucus,60225,1997,NA,VU
1,Lepidochelys olivacea,11534,1997,1996,EN
1,Megachasma pelagios,39338,1997,NA,LC
1,Megaptera novaeangliae,13006,1997,1996,VU
1,Prionace glauca,39381,1997,NA,NT
1,Rhincodon typus,19488,1997,NA,VU
1,Steno bredanensis,20738,1997,NA,LC
1,Alopias vulpinus,39339,1996,NA,VU
1,Balaenoptera borealis,2475,1996,1996,EN
1,Balaenoptera musculus,2477,1996,1996,EN
1,Balaenoptera physalus,2478,1996,1996,EN
1,Carcharodon carcharias,3855,1996,1996,VU
1,Caretta caretta,3897,1996,1996,EN
1,Caretta caretta,84156809,1996,NA,CR
1,Cetorhinus maximus,4292,1996,1996,VU
1,Chelonia mydas,4615,1996,1996,EN
1,Dermochelys coriacea,6494,1996,1996,EN
1,Dermochelys coriacea,46967807,1996,NA,CR
1,Engraulis ringens,183775,1996,NA,LC
1,Galeocerdo cuvier,39378,1996,NA,NT
1,Isurus oxyrinchus,39341,1996,NA,NT
1,Isurus oxyrinchus,161751,1996,NA,NT
1,Isurus paucus,60225,1996,NA,VU
1,Lepidochelys olivacea,11534,1996,1996,EN
1,Megachasma pelagios,39338,1996,NA,LC
1,Megaptera novaeangliae,13006,1996,1996,VU
1,Prionace glauca,39381,1996,NA,NT
1,Rhincodon typus,19488,1996,NA,VU
1,Steno bredanensis,20738,1996,NA,LC
1,Alopias vulpinus,39339,1995,NA,VU
1,Balaenoptera borealis,2475,1995,1994,VU
1,Balaenoptera musculus,2477,1995,1994,EN
1,Balaenoptera physalus,2478,1995,1994,VU
1,Carcharodon carcharias,3855,1995,NA,VU
1,Caretta caretta,3897,1995,1994,VU
1,Caretta caretta,84156809,1995,NA,CR
1,Cetorhinus maximus,4292,1995,NA,VU
1,Chelonia mydas,4615,1995,1994,EN
1,Dermochelys coriacea,6494,1995,1994,EN
1,Dermochelys coriacea,46967807,1995,NA,CR
1,Engraulis ringens,183775,1995,NA,LC
1,Galeocerdo cuvier,39378,1995,NA,NT
1,Isurus oxyrinchus,39341,1995,NA,NT
1,Isurus oxyrinchus,161751,1995,NA,NT
1,Isurus paucus,60225,1995,NA,VU
1,Lepidochelys olivacea,11534,1995,1994,EN
1,Megachasma pelagios,39338,1995,NA,LC
1,Megaptera novaeangliae,13006,1995,1994,VU
1,Prionace glauca,39381,1995,NA,NT
1,Rhincodon typus,19488,1995,NA,VU
1,Steno bredanensis,20738,1995,NA,LC
1,Alopias vulpinus,39339,1994,NA,VU
