"region_id","stock_id","taxon_key","year","catch","score","gapfilled","method"
2,"Muraenidae-87",400056,2020,0,0.491846586369231,1,"Mean gapfilled"
2,"Mustelus_whitneyi-87",605939,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Myliobatidae-87",400022,2020,0.7,0.491846586369231,1,"Mean gapfilled"
2,"Octopus-87",590013,2020,0,0.553327409665385,1,"Mean gapfilled"
2,"Odontesthes_regia-87",608172,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Ophichthus-87",501991,2020,1394.044,0.553327409665385,1,"Mean gapfilled"
2,"Opisthonema_libertate-87",601484,2020,1,0.614808232961538,1,"Mean gapfilled"
2,"Panulirus_gracilis-87",690619,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Paralabrax_humeralis-87",600352,2020,0,0.592663,0,NA
2,"Paralabrax-87",502364,2020,0,0.553327409665385,1,"Mean gapfilled"
2,"Paralichthyidae-87",400514,2020,0,0.491846586369231,1,"Mean gapfilled"
2,"Paralichthys_adspersus-87",610573,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Paralonchurus_peruanus-87",600424,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Penaeus_californiensis-87",690444,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Peprilus_snyderi-87",614146,2020,174.38,0.614808232961538,1,"Mean gapfilled"
2,"Peprilus-87",501164,2020,117.3585,0.553327409665385,1,"Mean gapfilled"
2,"Perciformes-87",300060,2020,0,0.307404116480769,1,"Mean gapfilled"
2,"Pomacentridae-87",400350,2020,4.04,0.491846586369231,1,"Mean gapfilled"
2,"Pontinus-87",502730,2020,13.703,0.553327409665385,1,"Mean gapfilled"
2,"Prionace_glauca-87",600898,2020,0.6,0.965174,0,NA
2,"Prionotus_stephanophrys-87",604029,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Pristidae-87",400016,2020,0,0.491846586369231,1,"Mean gapfilled"
2,"Pteriida-87",490109,2020,0,0.491846586369231,1,"Mean gapfilled"
2,"Rhinobatos_planiceps-87",600149,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Sarda_chiliensis-87",600113,2020,315.568,0.614808232961538,1,"Mean gapfilled"
2,"Sardinops_sagax-87",601477,2020,0,0.3491305,0,NA
2,"Sciaenidae-87",400331,2020,236.02,0.491846586369231,1,"Mean gapfilled"
2,"Scomber_japonicus-87",600117,2020,236.0155,0.5874088,0,NA
2,"Scomberomorus_sierra-87",600136,2020,0,0.9690855,0,NA
2,"Scorpaena-87",500134,2020,0,0.553327409665385,1,"Mean gapfilled"
2,"Selene_peruviana-87",601958,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Seriola_rivoliana-87",601007,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Seriola-87",500928,2020,0,0.553327409665385,1,"Mean gapfilled"
2,"Seriolella_violacea-87",613020,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Sphyrna_zygaena-87",600917,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Squatina_californica-87",600729,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Thunnus_alalunga-87",600142,2020,0,0.717857,0,NA
2,"Thunnus_albacares-87",600143,2020,0,0.92125,0,NA
2,"Trachinotus_paitensis-87",601972,2020,0,0.614808232961538,1,"Mean gapfilled"
2,"Trachurus_murphyi-87",600367,2020,14.26,0.3602626,0,NA
2,"Trichiurus_lepturus-87",601288,2020,0,0.5619,0,NA
2,"Veneridae-87",490060,2020,0,0.491846586369231,1,"Mean gapfilled"
2,"Xiphias_gladius-87",600226,2020,0,0.387774,0,NA
